id,CITY,STATE,DATE,TIME,LONGITUDE,LATITUDE,CONCENTRATION OF CO2 (PPMV)
1619,Dallas,TX,7/1/2004,22.0,-96.5,32.5,378.243
1620,Dallas,TX,8/1/2004,23.0,-96.5,32.5,377.063
1621,Dallas,TX,9/1/2004,24.0,-96.5,32.5,376.166
1622,Dallas,TX,10/1/2004,25.0,-96.5,32.5,376.603
1623,Dallas,TX,11/1/2004,26.0,-96.5,32.5,376.997
1624,Dallas,TX,12/1/2004,27.0,-96.5,32.5,377.363
1625,Dallas,TX,1/1/2005,28.0,-96.5,32.5,378.78
1626,Dallas,TX,2/1/2005,29.0,-96.5,32.5,378.958
1627,Dallas,TX,3/1/2005,30.0,-96.5,32.5,379.054
1628,Dallas,TX,4/1/2005,31.0,-96.5,32.5,379.65
1629,Dallas,TX,5/1/2005,32.0,-96.5,32.5,379.909
1630,Dallas,TX,6/1/2005,33.0,-96.5,32.5,381.833
1631,Dallas,TX,7/1/2005,34.0,-96.5,32.5,380.427
1632,Dallas,TX,8/1/2005,35.0,-96.5,32.5,379.79
1633,Dallas,TX,9/1/2005,36.0,-96.5,32.5,379.19
1634,Dallas,TX,10/1/2005,37.0,-96.5,32.5,379.048
1635,Dallas,TX,11/1/2005,38.0,-96.5,32.5,379.474
1636,Dallas,TX,12/1/2005,39.0,-96.5,32.5,380.615
1637,Dallas,TX,1/1/2006,40.0,-96.5,32.5,380.925
1638,Dallas,TX,2/1/2006,41.0,-96.5,32.5,380.981
1639,Dallas,TX,3/1/2006,42.0,-96.5,32.5,380.964
1640,Dallas,TX,4/1/2006,43.0,-96.5,32.5,382.109
1641,Dallas,TX,5/1/2006,44.0,-96.5,32.5,383.572
1642,Dallas,TX,6/1/2006,45.0,-96.5,32.5,382.609
1643,Dallas,TX,7/1/2006,46.0,-96.5,32.5,382.762
1644,Dallas,TX,8/1/2006,47.0,-96.5,32.5,382.756
1645,Dallas,TX,9/1/2006,48.0,-96.5,32.5,380.297
1646,Dallas,TX,10/1/2006,49.0,-96.5,32.5,380.537
1647,Dallas,TX,11/1/2006,50.0,-96.5,32.5,381.149
1648,Dallas,TX,12/1/2006,51.0,-96.5,32.5,382.233
1649,Dallas,TX,1/1/2007,52.0,-96.5,32.5,381.558
1650,Dallas,TX,2/1/2007,53.0,-96.5,32.5,382.76
1651,Dallas,TX,3/1/2007,54.0,-96.5,32.5,382.358
1652,Dallas,TX,4/1/2007,55.0,-96.5,32.5,383.067
1653,Dallas,TX,5/1/2007,56.0,-96.5,32.5,384.26
1654,Dallas,TX,6/1/2007,57.0,-96.5,32.5,384.647
1655,Dallas,TX,7/1/2007,58.0,-96.5,32.5,383.947
1656,Dallas,TX,8/1/2007,59.0,-96.5,32.5,384.719
1657,Dallas,TX,9/1/2007,60.0,-96.5,32.5,383.093
1658,Dallas,TX,10/1/2007,61.0,-96.5,32.5,382.313
1659,Dallas,TX,11/1/2007,62.0,-96.5,32.5,383.756
1660,Dallas,TX,12/1/2007,63.0,-96.5,32.5,383.926
1661,Dallas,TX,1/1/2008,64.0,-96.5,32.5,385.121
1662,Dallas,TX,2/1/2008,65.0,-96.5,32.5,384.94
1663,Dallas,TX,3/1/2008,66.0,-96.5,32.5,384.806
1664,Dallas,TX,4/1/2008,67.0,-96.5,32.5,385.705
1665,Dallas,TX,5/1/2008,68.0,-96.5,32.5,386.345
1666,Dallas,TX,6/1/2008,69.0,-96.5,32.5,386.492
1667,Dallas,TX,7/1/2008,70.0,-96.5,32.5,387.085
1668,Dallas,TX,8/1/2008,71.0,-96.5,32.5,385.518
1669,Dallas,TX,9/1/2008,72.0,-96.5,32.5,383.731
1670,Dallas,TX,10/1/2008,73.0,-96.5,32.5,383.726
1671,Dallas,TX,11/1/2008,74.0,-96.5,32.5,385.201
1672,Dallas,TX,12/1/2008,75.0,-96.5,32.5,386.275
1673,Dallas,TX,1/1/2009,76.0,-96.5,32.5,386.132
1674,Dallas,TX,2/1/2009,77.0,-96.5,32.5,385.937
1675,Dallas,TX,3/1/2009,78.0,-96.5,32.5,387.232
1676,Dallas,TX,4/1/2009,79.0,-96.5,32.5,387.856
1677,Dallas,TX,5/1/2009,80.0,-96.5,32.5,387.864
1678,Dallas,TX,6/1/2009,81.0,-96.5,32.5,388.473
1679,Dallas,TX,7/1/2009,82.0,-96.5,32.5,387.824
1680,Dallas,TX,8/1/2009,83.0,-96.5,32.5,388.022
1681,Dallas,TX,9/1/2009,84.0,-96.5,32.5,386.883
1682,Dallas,TX,10/1/2009,85.0,-96.5,32.5,386.075
1683,Dallas,TX,11/1/2009,86.0,-96.5,32.5,386.993
1684,Dallas,TX,12/1/2009,87.0,-96.5,32.5,387.233
1685,Dallas,TX,1/1/2010,88.0,-96.5,32.5,388.804
1686,Dallas,TX,2/1/2010,89.0,-96.5,32.5,388.305
1687,Dallas,TX,3/1/2010,90.0,-96.5,32.5,389.353
1688,Dallas,TX,4/1/2010,91.0,-96.5,32.5,389.16
1689,Dallas,TX,5/1/2010,92.0,-96.5,32.5,389.604
1690,Dallas,TX,6/1/2010,93.0,-96.5,32.5,390.859
1691,Dallas,TX,7/1/2010,94.0,-96.5,32.5,389.434
1692,Dallas,TX,8/1/2010,95.0,-96.5,32.5,389.761
1693,Dallas,TX,9/1/2010,96.0,-96.5,32.5,388.541
1694,Dallas,TX,10/1/2010,97.0,-96.5,32.5,387.924
1695,Dallas,TX,11/1/2010,98.0,-96.5,32.5,388.425
1696,Dallas,TX,12/1/2010,99.0,-96.5,32.5,390.118
1697,Dallas,TX,1/1/2011,100.0,-96.5,32.5,390.499
1698,Dallas,TX,2/1/2011,101.0,-96.5,32.5,390.029
1699,Dallas,TX,3/1/2011,102.0,-96.5,32.5,390.182
1700,Dallas,TX,4/1/2011,103.0,-96.5,32.5,391.074
1701,Dallas,TX,5/1/2011,104.0,-96.5,32.5,392.045
1702,Dallas,TX,6/1/2011,105.0,-96.5,32.5,392.181
1703,Dallas,TX,7/1/2011,106.0,-96.5,32.5,391.411
1704,Dallas,TX,8/1/2011,107.0,-96.5,32.5,391.304
1705,Dallas,TX,9/1/2011,108.0,-96.5,32.5,389.289
1706,Dallas,TX,10/1/2011,109.0,-96.5,32.5,389.457
1707,Dallas,TX,11/1/2011,110.0,-96.5,32.5,390.027
1708,Dallas,TX,12/1/2011,111.0,-96.5,32.5,391.166
1709,Dallas,TX,1/1/2012,112.0,-96.5,32.5,390.956
1710,Dallas,TX,2/1/2012,113.0,-96.5,32.5,391.921
1711,Dallas,TX,3/1/2012,114.0,-96.5,32.5,392.576
1712,Dallas,TX,4/1/2012,115.0,-96.5,32.5,393.075
1713,Dallas,TX,5/1/2012,116.0,-96.5,32.5,393.272
1714,Dallas,TX,6/1/2012,117.0,-96.5,32.5,394.451
1715,Dallas,TX,7/1/2012,118.0,-96.5,32.5,393.333
1716,Dallas,TX,8/1/2012,119.0,-96.5,32.5,392.055
1717,Dallas,TX,9/1/2012,120.0,-96.5,32.5,391.433
1718,Dallas,TX,10/1/2012,121.0,-96.5,32.5,391.597
1719,Dallas,TX,11/1/2012,122.0,-96.5,32.5,392.015
1720,Dallas,TX,12/1/2012,123.0,-96.5,32.5,393.372
1721,Dallas,TX,1/1/2013,124.0,-96.5,32.5,393.981
1722,Dallas,TX,2/1/2013,125.0,-96.5,32.5,395.021
1723,Dallas,TX,3/1/2013,126.0,-96.5,32.5,394.316
1724,Dallas,TX,4/1/2013,127.0,-96.5,32.5,394.78
1725,Dallas,TX,5/1/2013,128.0,-96.5,32.5,395.788
1726,Dallas,TX,6/1/2013,129.0,-96.5,32.5,397.164
1727,Dallas,TX,7/1/2013,130.0,-96.5,32.5,395.874
1728,Dallas,TX,8/1/2013,131.0,-96.5,32.5,395.886
1729,Dallas,TX,9/1/2013,132.0,-96.5,32.5,394.194
1730,Dallas,TX,10/1/2013,133.0,-96.5,32.5,393.538
1731,Dallas,TX,11/1/2013,134.0,-96.5,32.5,394.92
1732,Dallas,TX,12/1/2013,135.0,-96.5,32.5,394.934
1733,Dallas,TX,1/1/2014,136.0,-96.5,32.5,396.153
1734,Dallas,TX,2/1/2014,137.0,-96.5,32.5,396.259
1735,Dallas,TX,3/1/2014,138.0,-96.5,32.5,396.778
1736,Dallas,TX,4/1/2014,139.0,-96.5,32.5,396.527
1737,Dallas,TX,5/1/2014,140.0,-96.5,32.5,397.95
1738,Dallas,TX,6/1/2014,141.0,-96.5,32.5,397.574
1739,Dallas,TX,7/1/2014,142.0,-96.5,32.5,397.433
1740,Dallas,TX,8/1/2014,143.0,-96.5,32.5,396.837
1741,Dallas,TX,9/1/2014,144.0,-96.5,32.5,395.471
1742,Dallas,TX,10/1/2014,145.0,-96.5,32.5,395.672
1743,Dallas,TX,11/1/2014,146.0,-96.5,32.5,396.551
1744,Dallas,TX,12/1/2014,147.0,-96.5,32.5,397.022
1745,Dallas,TX,1/1/2015,148.0,-96.5,32.5,397.744
1746,Dallas,TX,2/1/2015,149.0,-96.5,32.5,397.786
1747,Dallas,TX,3/1/2015,150.0,-96.5,32.5,398.616
1748,Dallas,TX,4/1/2015,151.0,-96.5,32.5,398.455
1749,Dallas,TX,5/1/2015,152.0,-96.5,32.5,398.401
1750,Dallas,TX,6/1/2015,153.0,-96.5,32.5,400.897
1751,Dallas,TX,7/1/2015,154.0,-96.5,32.5,400.435
1752,Dallas,TX,8/1/2015,155.0,-96.5,32.5,398.737
1753,Dallas,TX,9/1/2015,156.0,-96.5,32.5,399.144
1754,Dallas,TX,10/1/2015,157.0,-96.5,32.5,398.789
1755,Dallas,TX,11/1/2015,158.0,-96.5,32.5,398.056
1756,Dallas,TX,12/1/2015,159.0,-96.5,32.5,399.279
1757,Dallas,TX,1/1/2016,160.0,-96.5,32.5,400.188
1758,Dallas,TX,2/1/2016,161.0,-96.5,32.5,401.096
1759,Dallas,TX,3/1/2016,162.0,-96.5,32.5,400.773
1760,Dallas,TX,4/1/2016,163.0,-96.5,32.5,401.901
1761,Dallas,TX,5/1/2016,164.0,-96.5,32.5,402.508
1762,Dallas,TX,6/1/2016,165.0,-96.5,32.5,403.465
1763,Dallas,TX,7/1/2016,166.0,-96.5,32.5,403.068
1764,Dallas,TX,8/1/2016,167.0,-96.5,32.5,401.9
1765,Dallas,TX,9/1/2016,168.0,-96.5,32.5,401.557
1766,Dallas,TX,10/1/2016,169.0,-96.5,32.5,400.778
1767,Dallas,TX,11/1/2016,170.0,-96.5,32.5,401.137
1768,Dallas,TX,12/1/2016,171.0,-96.5,32.5,401.711
1769,Dallas,TX,1/1/2017,172.0,-96.5,32.5,402.268
1770,Dallas,TX,2/1/2017,173.0,-96.5,32.5,403.047
1771,Dallas,TX,3/1/2017,174.0,-96.5,32.5,403.591
1772,Dallas,TX,4/1/2017,175.0,-96.5,32.5,402.896
1773,Dallas,TX,5/1/2017,176.0,-96.5,32.5,404.12
1774,Dallas,TX,6/1/2017,177.0,-96.5,32.5,404.966
1775,Dallas,TX,7/1/2017,178.0,-96.5,32.5,404.647
1776,Dallas,TX,8/1/2017,179.0,-96.5,32.5,402.261
1777,Dallas,TX,9/1/2017,180.0,-96.5,32.5,401.85
1778,Dallas,TX,10/1/2017,181.0,-96.5,32.5,402.591
1779,Dallas,TX,11/1/2017,182.0,-96.5,32.5,403.36
1780,Dallas,TX,12/1/2017,183.0,-96.5,32.5,404.138
1781,Dallas,TX,1/1/2018,184.0,-96.5,32.5,405.069
1782,Dallas,TX,2/1/2018,185.0,-96.5,32.5,404.417
1783,Dallas,TX,3/1/2018,186.0,-96.5,32.5,405.002
1784,Dallas,TX,4/1/2018,187.0,-96.5,32.5,405.771
1785,Dallas,TX,5/1/2018,188.0,-96.5,32.5,407.311
1786,Dallas,TX,6/1/2018,189.0,-96.5,32.5,406.38
1787,Dallas,TX,7/1/2018,190.0,-96.5,32.5,405.702
1788,Dallas,TX,8/1/2018,191.0,-96.5,32.5,404.542
1789,Dallas,TX,9/1/2018,192.0,-96.5,32.5,404.324
1790,Dallas,TX,10/1/2018,193.0,-96.5,32.5,404.024
1791,Dallas,TX,11/1/2018,194.0,-96.5,32.5,405.831
1792,Dallas,TX,12/1/2018,195.0,-96.5,32.5,405.955
1793,Dallas,TX,1/1/2019,196.0,-96.5,32.5,407.077
1794,Dallas,TX,2/1/2019,197.0,-96.5,32.5,405.729
1795,Dallas,TX,3/1/2019,198.0,-96.5,32.5,407.781
1796,Dallas,TX,4/1/2019,199.0,-96.5,32.5,408.072
1797,Dallas,TX,5/1/2019,200.0,-96.5,32.5,409.46
1798,Dallas,TX,6/1/2019,201.0,-96.5,32.5,409.257
1799,Dallas,TX,7/1/2019,202.0,-96.5,32.5,409.718
1800,Dallas,TX,8/1/2019,203.0,-96.5,32.5,407.598
1801,Dallas,TX,9/1/2019,204.0,-96.5,32.5,406.863
1802,Dallas,TX,10/1/2019,205.0,-96.5,32.5,408.426
1803,Dallas,TX,11/1/2019,206.0,-96.5,32.5,407.825
1804,Dallas,TX,12/1/2019,207.0,-96.5,32.5,409.497
1805,Dallas,TX,1/1/2020,208.0,-96.5,32.5,409.264
1806,Dallas,TX,2/1/2020,209.0,-96.5,32.5,408.833
1807,Dallas,TX,3/1/2020,210.0,-96.5,32.5,408.139
1808,Dallas,TX,4/1/2020,211.0,-96.5,32.5,410.107
1809,Dallas,TX,5/1/2020,212.0,-96.5,32.5,411.831
1810,Dallas,TX,6/1/2020,213.0,-96.5,32.5,411.589
1811,Dallas,TX,7/1/2020,214.0,-96.5,32.5,411.33
1812,Dallas,TX,8/1/2020,215.0,-96.5,32.5,410.921
1813,Dallas,TX,9/1/2020,216.0,-96.5,32.5,408.753
1814,Dallas,TX,10/1/2020,217.0,-96.5,32.5,409.978
1815,Dallas,TX,11/1/2020,218.0,-96.5,32.5,411.089
1816,Dallas,TX,12/1/2020,219.0,-96.5,32.5,412.096
1817,Dallas,TX,1/1/2021,220.0,-96.5,32.5,411.603
1818,Dallas,TX,2/1/2021,221.0,-96.5,32.5,410.893
1819,Dallas,TX,3/1/2021,222.0,-96.5,32.5,411.827
1820,Dallas,TX,4/1/2021,223.0,-96.5,32.5,411.89
1821,Dallas,TX,5/1/2021,224.0,-96.5,32.5,412.023
1822,Dallas,TX,6/1/2021,225.0,-96.5,32.5,414.138
1823,Dallas,TX,7/1/2021,226.0,-96.5,32.5,412.885
1824,Dallas,TX,8/1/2021,227.0,-96.5,32.5,412.281
1825,Denver,CO,9/1/2002,0.0,-105.5,39.5,375.923
1826,Denver,CO,10/1/2002,1.0,-105.5,39.5,375.85
1827,Denver,CO,11/1/2002,2.0,-105.5,39.5,377.745
1828,Denver,CO,12/1/2002,3.0,-105.5,39.5,379.012
1829,Denver,CO,1/1/2003,4.0,-105.5,39.5,378.667
1830,Denver,CO,2/1/2003,5.0,-105.5,39.5,379.993
1831,Denver,CO,3/1/2003,6.0,-105.5,39.5,379.123
1832,Denver,CO,4/1/2003,7.0,-105.5,39.5,379.875
1833,Denver,CO,5/1/2003,8.0,-105.5,39.5,379.757
1834,Denver,CO,6/1/2003,9.0,-105.5,39.5,379.384
1835,Denver,CO,7/1/2003,10.0,-105.5,39.5,378.944
1836,Denver,CO,8/1/2003,11.0,-105.5,39.5,377.917
1837,Denver,CO,9/1/2003,12.0,-105.5,39.5,377.12
1838,Denver,CO,10/1/2003,13.0,-105.5,39.5,377.751
1839,Denver,CO,11/1/2003,14.0,-105.5,39.5,379.775
1840,Denver,CO,12/1/2003,15.0,-105.5,39.5,380.669
1841,Denver,CO,1/1/2004,16.0,-105.5,39.5,381.065
1842,Denver,CO,2/1/2004,17.0,-105.5,39.5,381.358
1843,Denver,CO,3/1/2004,18.0,-105.5,39.5,380.978
1844,Denver,CO,4/1/2004,19.0,-105.5,39.5,381.738
1845,Denver,CO,5/1/2004,20.0,-105.5,39.5,380.802
1846,Denver,CO,6/1/2004,21.0,-105.5,39.5,380.628
1847,Denver,CO,7/1/2004,22.0,-105.5,39.5,380.048
1848,Denver,CO,8/1/2004,23.0,-105.5,39.5,379.638
1849,Denver,CO,9/1/2004,24.0,-105.5,39.5,380.177
1850,Denver,CO,10/1/2004,25.0,-105.5,39.5,379.826
1851,Denver,CO,11/1/2004,26.0,-105.5,39.5,381.156
1852,Denver,CO,12/1/2004,27.0,-105.5,39.5,381.554
1853,Denver,CO,1/1/2005,28.0,-105.5,39.5,381.949
1854,Denver,CO,2/1/2005,29.0,-105.5,39.5,382.57
1855,Denver,CO,3/1/2005,30.0,-105.5,39.5,383.37
1856,Denver,CO,4/1/2005,31.0,-105.5,39.5,383.187
1857,Denver,CO,5/1/2005,32.0,-105.5,39.5,383.24
1858,Denver,CO,6/1/2005,33.0,-105.5,39.5,382.047
1859,Denver,CO,7/1/2005,34.0,-105.5,39.5,382.488
1860,Denver,CO,8/1/2005,35.0,-105.5,39.5,381.455
1861,Denver,CO,9/1/2005,36.0,-105.5,39.5,381.45
1862,Denver,CO,10/1/2005,37.0,-105.5,39.5,381.819
1863,Denver,CO,11/1/2005,38.0,-105.5,39.5,383.372
1864,Denver,CO,12/1/2005,39.0,-105.5,39.5,384.448
1865,Denver,CO,1/1/2006,40.0,-105.5,39.5,385.001
1866,Denver,CO,2/1/2006,41.0,-105.5,39.5,385.213
1867,Denver,CO,3/1/2006,42.0,-105.5,39.5,385.554
1868,Denver,CO,4/1/2006,43.0,-105.5,39.5,385.456
1869,Denver,CO,5/1/2006,44.0,-105.5,39.5,384.834
1870,Denver,CO,6/1/2006,45.0,-105.5,39.5,384.029
1871,Denver,CO,7/1/2006,46.0,-105.5,39.5,382.423
1872,Denver,CO,8/1/2006,47.0,-105.5,39.5,383.42
1873,Denver,CO,9/1/2006,48.0,-105.5,39.5,382.451
1874,Denver,CO,10/1/2006,49.0,-105.5,39.5,383.991
1875,Denver,CO,11/1/2006,50.0,-105.5,39.5,385.108
1876,Denver,CO,12/1/2006,51.0,-105.5,39.5,385.475
1877,Denver,CO,1/1/2007,52.0,-105.5,39.5,386.261
1878,Denver,CO,2/1/2007,53.0,-105.5,39.5,386.545
1879,Denver,CO,3/1/2007,54.0,-105.5,39.5,386.682
1880,Denver,CO,4/1/2007,55.0,-105.5,39.5,386.604
1881,Denver,CO,5/1/2007,56.0,-105.5,39.5,386.081
1882,Denver,CO,6/1/2007,57.0,-105.5,39.5,386.456
1883,Denver,CO,7/1/2007,58.0,-105.5,39.5,385.356
1884,Denver,CO,8/1/2007,59.0,-105.5,39.5,384.266
1885,Denver,CO,9/1/2007,60.0,-105.5,39.5,384.345
1886,Denver,CO,10/1/2007,61.0,-105.5,39.5,386.172
1887,Denver,CO,11/1/2007,62.0,-105.5,39.5,386.914
1888,Denver,CO,12/1/2007,63.0,-105.5,39.5,387.683
1889,Denver,CO,1/1/2008,64.0,-105.5,39.5,388.385
1890,Denver,CO,2/1/2008,65.0,-105.5,39.5,388.669
1891,Denver,CO,3/1/2008,66.0,-105.5,39.5,389.423
1892,Denver,CO,4/1/2008,67.0,-105.5,39.5,389.605
1893,Denver,CO,5/1/2008,68.0,-105.5,39.5,388.89
1894,Denver,CO,6/1/2008,69.0,-105.5,39.5,387.66
1895,Denver,CO,7/1/2008,70.0,-105.5,39.5,386.987
1896,Denver,CO,8/1/2008,71.0,-105.5,39.5,386.428
1897,Denver,CO,9/1/2008,72.0,-105.5,39.5,386.632
1898,Denver,CO,10/1/2008,73.0,-105.5,39.5,387.381
1899,Denver,CO,11/1/2008,74.0,-105.5,39.5,388.392
1900,Denver,CO,12/1/2008,75.0,-105.5,39.5,389.674
1901,Denver,CO,1/1/2009,76.0,-105.5,39.5,389.809
1902,Denver,CO,2/1/2009,77.0,-105.5,39.5,390.454
1903,Denver,CO,3/1/2009,78.0,-105.5,39.5,390.281
1904,Denver,CO,4/1/2009,79.0,-105.5,39.5,390.434
1905,Denver,CO,5/1/2009,80.0,-105.5,39.5,390.282
1906,Denver,CO,6/1/2009,81.0,-105.5,39.5,389.544
1907,Denver,CO,7/1/2009,82.0,-105.5,39.5,389.696
1908,Denver,CO,8/1/2009,83.0,-105.5,39.5,388.854
1909,Denver,CO,9/1/2009,84.0,-105.5,39.5,389.129
1910,Denver,CO,10/1/2009,85.0,-105.5,39.5,389.44
1911,Denver,CO,11/1/2009,86.0,-105.5,39.5,391.075
1912,Denver,CO,12/1/2009,87.0,-105.5,39.5,391.387
1913,Denver,CO,1/1/2010,88.0,-105.5,39.5,390.864
1914,Denver,CO,2/1/2010,89.0,-105.5,39.5,392.796
1915,Denver,CO,3/1/2010,90.0,-105.5,39.5,392.077
1916,Denver,CO,4/1/2010,91.0,-105.5,39.5,392.337
1917,Denver,CO,5/1/2010,92.0,-105.5,39.5,392.169
1918,Denver,CO,6/1/2010,93.0,-105.5,39.5,391.337
1919,Denver,CO,7/1/2010,94.0,-105.5,39.5,390.683
1920,Denver,CO,8/1/2010,95.0,-105.5,39.5,389.772
1921,Denver,CO,9/1/2010,96.0,-105.5,39.5,389.827
1922,Denver,CO,10/1/2010,97.0,-105.5,39.5,391.183
1923,Denver,CO,11/1/2010,98.0,-105.5,39.5,392.825
1924,Denver,CO,12/1/2010,99.0,-105.5,39.5,392.657
1925,Denver,CO,1/1/2011,100.0,-105.5,39.5,393.502
1926,Denver,CO,2/1/2011,101.0,-105.5,39.5,393.843
1927,Denver,CO,3/1/2011,102.0,-105.5,39.5,394.154
1928,Denver,CO,4/1/2011,103.0,-105.5,39.5,393.876
1929,Denver,CO,5/1/2011,104.0,-105.5,39.5,393.968
1930,Denver,CO,6/1/2011,105.0,-105.5,39.5,393.868
1931,Denver,CO,7/1/2011,106.0,-105.5,39.5,392.333
1932,Denver,CO,8/1/2011,107.0,-105.5,39.5,392.683
1933,Denver,CO,9/1/2011,108.0,-105.5,39.5,391.688
1934,Denver,CO,10/1/2011,109.0,-105.5,39.5,392.569
1935,Denver,CO,11/1/2011,110.0,-105.5,39.5,393.684
1936,Denver,CO,12/1/2011,111.0,-105.5,39.5,395.213
1937,Denver,CO,1/1/2012,112.0,-105.5,39.5,395.685
1938,Denver,CO,2/1/2012,113.0,-105.5,39.5,396.855
1939,Denver,CO,3/1/2012,114.0,-105.5,39.5,395.799
1940,Denver,CO,4/1/2012,115.0,-105.5,39.5,395.811
1941,Denver,CO,5/1/2012,116.0,-105.5,39.5,395.359
1942,Denver,CO,6/1/2012,117.0,-105.5,39.5,394.601
1943,Denver,CO,7/1/2012,118.0,-105.5,39.5,394.716
1944,Denver,CO,8/1/2012,119.0,-105.5,39.5,394.25
1945,Denver,CO,9/1/2012,120.0,-105.5,39.5,394.202
1946,Denver,CO,10/1/2012,121.0,-105.5,39.5,394.251
1947,Denver,CO,11/1/2012,122.0,-105.5,39.5,395.488
1948,Denver,CO,12/1/2012,123.0,-105.5,39.5,397.121
1949,Denver,CO,1/1/2013,124.0,-105.5,39.5,397.749
1950,Denver,CO,2/1/2013,125.0,-105.5,39.5,398.338
1951,Denver,CO,3/1/2013,126.0,-105.5,39.5,398.023
1952,Denver,CO,4/1/2013,127.0,-105.5,39.5,399.057
1953,Denver,CO,5/1/2013,128.0,-105.5,39.5,398.096
1954,Denver,CO,6/1/2013,129.0,-105.5,39.5,397.874
1955,Denver,CO,7/1/2013,130.0,-105.5,39.5,397.081
1956,Denver,CO,8/1/2013,131.0,-105.5,39.5,396.677
1957,Denver,CO,9/1/2013,132.0,-105.5,39.5,395.62
1958,Denver,CO,10/1/2013,133.0,-105.5,39.5,397.062
1959,Denver,CO,11/1/2013,134.0,-105.5,39.5,397.889
1960,Denver,CO,12/1/2013,135.0,-105.5,39.5,398.245
1961,Denver,CO,1/1/2014,136.0,-105.5,39.5,398.783
1962,Denver,CO,2/1/2014,137.0,-105.5,39.5,399.178
1963,Denver,CO,3/1/2014,138.0,-105.5,39.5,400.323
1964,Denver,CO,4/1/2014,139.0,-105.5,39.5,400.602
1965,Denver,CO,5/1/2014,140.0,-105.5,39.5,399.439
1966,Denver,CO,6/1/2014,141.0,-105.5,39.5,398.703
1967,Denver,CO,7/1/2014,142.0,-105.5,39.5,397.899
1968,Denver,CO,8/1/2014,143.0,-105.5,39.5,397.742
1969,Denver,CO,9/1/2014,144.0,-105.5,39.5,397.797
1970,Denver,CO,10/1/2014,145.0,-105.5,39.5,398.266
1971,Denver,CO,11/1/2014,146.0,-105.5,39.5,399.227
1972,Denver,CO,12/1/2014,147.0,-105.5,39.5,400.971
1973,Denver,CO,1/1/2015,148.0,-105.5,39.5,400.578
1974,Denver,CO,2/1/2015,149.0,-105.5,39.5,401.223
1975,Denver,CO,3/1/2015,150.0,-105.5,39.5,402.211
1976,Denver,CO,4/1/2015,151.0,-105.5,39.5,402.304
1977,Denver,CO,5/1/2015,152.0,-105.5,39.5,401.408
1978,Denver,CO,6/1/2015,153.0,-105.5,39.5,400.924
1979,Denver,CO,7/1/2015,154.0,-105.5,39.5,400.869
1980,Denver,CO,8/1/2015,155.0,-105.5,39.5,400.017
1981,Denver,CO,9/1/2015,156.0,-105.5,39.5,399.464
1982,Denver,CO,10/1/2015,157.0,-105.5,39.5,400.69
1983,Denver,CO,11/1/2015,158.0,-105.5,39.5,401.835
1984,Denver,CO,12/1/2015,159.0,-105.5,39.5,402.922
1985,Denver,CO,1/1/2016,160.0,-105.5,39.5,403.859
1986,Denver,CO,2/1/2016,161.0,-105.5,39.5,403.472
1987,Denver,CO,3/1/2016,162.0,-105.5,39.5,403.572
1988,Denver,CO,4/1/2016,163.0,-105.5,39.5,403.859
1989,Denver,CO,5/1/2016,164.0,-105.5,39.5,404.117
1990,Denver,CO,6/1/2016,165.0,-105.5,39.5,403.797
1991,Denver,CO,7/1/2016,166.0,-105.5,39.5,403.308
1992,Denver,CO,8/1/2016,167.0,-105.5,39.5,402.137
1993,Denver,CO,9/1/2016,168.0,-105.5,39.5,401.923
1994,Denver,CO,10/1/2016,169.0,-105.5,39.5,403.117
1995,Denver,CO,11/1/2016,170.0,-105.5,39.5,403.931
1996,Denver,CO,12/1/2016,171.0,-105.5,39.5,404.357
1997,Denver,CO,1/1/2017,172.0,-105.5,39.5,405.41
1998,Denver,CO,2/1/2017,173.0,-105.5,39.5,405.295
1999,Denver,CO,3/1/2017,174.0,-105.5,39.5,405.565
2000,Denver,CO,4/1/2017,175.0,-105.5,39.5,407.094
2001,Denver,CO,5/1/2017,176.0,-105.5,39.5,406.705
2002,Denver,CO,6/1/2017,177.0,-105.5,39.5,404.981
2003,Denver,CO,7/1/2017,178.0,-105.5,39.5,404.061
2004,Denver,CO,8/1/2017,179.0,-105.5,39.5,404.715
2005,Denver,CO,9/1/2017,180.0,-105.5,39.5,403.925
2006,Denver,CO,10/1/2017,181.0,-105.5,39.5,404.805
2007,Denver,CO,11/1/2017,182.0,-105.5,39.5,405.568
2008,Denver,CO,12/1/2017,183.0,-105.5,39.5,407.118
2009,Denver,CO,1/1/2018,184.0,-105.5,39.5,407.362
2010,Denver,CO,2/1/2018,185.0,-105.5,39.5,407.441
2011,Denver,CO,3/1/2018,186.0,-105.5,39.5,407.24
2012,Denver,CO,4/1/2018,187.0,-105.5,39.5,408.126
2013,Denver,CO,5/1/2018,188.0,-105.5,39.5,408.556
2014,Denver,CO,6/1/2018,189.0,-105.5,39.5,407.045
2015,Denver,CO,7/1/2018,190.0,-105.5,39.5,407.255
2016,Denver,CO,8/1/2018,191.0,-105.5,39.5,407.037
2017,Denver,CO,9/1/2018,192.0,-105.5,39.5,406.166
2018,Denver,CO,10/1/2018,193.0,-105.5,39.5,407.286
2019,Denver,CO,11/1/2018,194.0,-105.5,39.5,408.6
2020,Denver,CO,12/1/2018,195.0,-105.5,39.5,409.241
2021,Denver,CO,1/1/2019,196.0,-105.5,39.5,411.12
2022,Denver,CO,2/1/2019,197.0,-105.5,39.5,410.067
